Incident ID,# Killed,# Injured,Year
1229738,0,4,2018
1226923,0,4,2018
1226853,1,3,2018
1226384,0,6,2018
1225631,0,4,2018
1226179,1,3,2018
1223865,2,6,2018
1223755,1,4,2018
1221758,2,2,2018
1221794,1,3,2018
1220912,1,4,2018
1220331,2,2,2018
1217150,3,2,2018
1215987,1,4,2018
1215954,0,4,2018
1215904,0,4,2018
1215739,0,4,2018
1213926,4,3,2018
1214298,0,5,2018
1213223,1,4,2018
1213293,1,4,2018
1213836,0,4,2018
1212984,0,4,2018
1212567,0,4,2018
1211659,4,1,2018
1210742,0,4,2018
1209006,6,0,2018
1208397,0,4,2018
1206828,0,5,2018
1206409,1,3,2018
1206375,1,4,2018
1206476,0,4,2018
1206050,1,3,2018
1204538,4,2,2018
1204486,0,4,2018
1202134,0,4,2018
1202274,2,2,2018
1202318,0,7,2018
1201885,0,4,2018
1202332,0,8,2018
1202437,0,4,2018
1201973,1,3,2018
1201135,1,7,2018
1200904,2,3,2018
1197278,1,3,2018
1196028,3,9,2018
1196543,1,4,2018
1195537,0,5,2018
1196051,1,4,2018
1194315,0,4,2018
1194598,0,4,2018
1194057,0,4,2018
1192788,0,4,2018
1191368,1,4,2018
1192036,1,3,2018
1191279,0,5,2018
1190035,0,4,2018
1189717,0,7,2018
1188597,0,5,2018
1186888,0,5,2018
1185520,4,1,2018
1185622,0,4,2018
1186061,1,4,2018
1184607,1,3,2018
1185040,0,4,2018
1184992,0,4,2018
1184206,0,4,2018
1182893,0,4,2018
1182717,2,4,2018
1179935,1,4,2018
1179619,1,5,2018
1179607,0,8,2018
1179677,0,4,2018
1179644,0,4,2018
1179810,0,6,2018
1180161,0,6,2018
1179805,1,3,2018
1179589,0,4,2018
1176169,2,3,2018
1177024,0,4,2018
1175571,0,4,2018
1174423,0,4,2018
1174960,1,4,2018
1174990,0,4,2018
1174190,3,7,2018
1174527,2,4,2018
1173476,5,0,2018
1173637,0,4,2018
1172224,1,6,2018
1173069,2,2,2018
1172403,0,6,2018
1172333,0,4,2018
1170482,0,5,2018
1168828,0,4,2018
1169103,2,5,2018
1169656,1,4,2018
1167806,0,4,2018
1166302,0,4,2018
1165214,2,4,2018
1165183,1,4,2018
1165299,1,4,2018
1164167,0,4,2018
1164110,0,5,2018
1163947,0,4,2018
1162785,1,3,2018
1162687,0,5,2018
1162437,0,4,2018
1161230,0,4,2018
1159820,1,4,2018
1160253,5,0,2018
1160418,0,6,2018
1159528,0,4,2018
1158826,3,2,2018
1156480,0,4,2018
1157073,0,4,2018
1156528,3,3,2018
1156638,0,6,2018
1157733,1,5,2018
1155906,1,3,2018
1155567,1,5,2018
1154998,0,4,2018
1154558,2,2,2018
1153997,0,6,2018
1153531,0,6,2018
1153134,1,6,2018
1153471,0,5,2018
1151584,5,0,2018
1151355,1,3,2018
1151527,0,4,2018
1151373,0,4,2018
1149910,0,6,2018
1148468,1,6,2018
1148678,0,4,2018
1148647,0,4,2018
1149173,1,3,2018
1149463,1,3,2018
1148596,0,5,2018
1148042,0,4,2018
1147720,1,4,2018
1161366,0,4,2018
1147323,1,3,2018
1146968,1,3,2018
1146760,0,4,2018
1146547,0,4,2018
1145709,0,5,2018
1145881,0,4,2018
1144852,3,1,2018
1143558,2,3,2018
1143135,0,4,2018
1142789,1,19,2018
1143081,1,3,2018
1143524,0,4,2018
1141645,0,5,2018
1141745,1,4,2018
1141943,1,4,2018
1141108,1,3,2018
1142145,0,4,2018
1139320,0,4,2018
1139176,0,4,2018
1138324,6,0,2018
1137435,0,6,2018
1137586,1,4,2018
1137547,0,7,2018
1137600,1,5,2018
1137473,1,5,2018
1137848,2,2,2018
1137737,0,4,2018
1136928,0,4,2018
1137402,1,4,2018
1134378,3,1,2018
1132408,0,5,2018
1131909,1,3,2018
1131855,1,6,2018
1132050,0,5,2018
1129432,3,2,2018
1126712,0,4,2018
1126434,1,3,2018
1124777,0,4,2018
1122728,0,4,2018
1121111,1,7,2018
1118785,10,13,2018
1116705,5,1,2018
1115110,0,4,2018
1114725,2,2,2018
1115051,3,2,2018
1114402,0,4,2018
1114276,0,6,2018
1113538,0,4,2018
1113737,0,4,2018
1112948,1,4,2018
1111950,0,4,2018
1111649,0,4,2018
1110399,0,5,2018
1108856,0,4,2018
1109322,2,4,2018
1108879,0,5,2018
1110773,0,4,2018
1109928,0,4,2018
1106451,1,4,2018
1106557,0,5,2018
1106432,1,4,2018
1105061,0,5,2018
1103454,0,4,2018
1103465,0,4,2018
1103423,0,4,2018
1102808,2,2,2018
1103045,1,3,2018
1102900,1,3,2018
1102559,0,5,2018
1100691,0,4,2018
1100852,3,1,2018
1099516,0,4,2018
1096826,4,3,2018
1097700,2,4,2018
1096232,2,2,2018
1096388,1,5,2018
1095043,4,3,2018
1092279,0,6,2018
1088778,0,4,2018
1087153,1,3,2018
1087021,2,2,2018
1086773,0,4,2018
1086966,1,3,2018
1084847,2,2,2018
1083552,1,3,2018
1083011,1,4,2018
1082835,0,5,2018
1082273,0,5,2018
1080234,1,3,2018
1080442,0,4,2018
1077180,0,4,2018
1074886,1,5,2018
1071427,0,7,2018
1071381,0,4,2018
1078612,0,4,2018
1068615,0,4,2018
1067061,0,6,2018
1067264,1,3,2018
1067296,1,4,2018
1066594,3,1,2018
1064514,2,2,2018
1062466,1,4,2018
1061748,1,3,2018
1062123,0,4,2018
1059559,0,4,2018
1057518,5,0,2018
1056240,1,3,2018
1052372,0,5,2018
1052035,1,7,2018
1051407,0,5,2018
1051291,1,3,2018
1049217,17,17,2018
1049024,2,3,2018
1047761,4,3,2018
1046961,5,0,2018
1044234,3,3,2018
1043447,2,4,2018
1042280,1,5,2018
1040815,0,4,2018
1037529,5,0,2018
1037515,2,3,2018
1038429,4,0,2018
1037438,0,4,2018
1037541,0,5,2018
1035803,0,4,2018
1033262,2,14,2018
1034205,0,4,2018
1032393,0,4,2018
1031851,0,4,2018
1029095,1,3,2018
1042072,0,5,2018
1026804,1,4,2018
1027013,0,4,2018
1025673,3,2,2018
1025272,2,2,2018
1022067,1,5,2018
1022055,0,4,2018
1021788,0,6,2018
1020574,1,3,2018
1018295,1,3,2018
1582816,0,5,2019
1582197,1,3,2019
1583444,0,5,2019
1581590,1,3,2019
1581476,0,4,2019
1581103,2,7,2019
1580308,0,5,2019
1579889,0,4,2019
1579970,1,3,2019
1579856,1,3,2019
1579266,0,4,2019
1594317,0,5,2019
1579220,0,6,2019
1577577,0,7,2019
1577688,1,7,2019
1577518,0,13,2019
1578711,0,4,2019
1577046,1,6,2019
1577438,2,2,2019
1575175,0,4,2019
1573754,4,1,2019
1572275,1,4,2019
1573471,0,4,2019
1571348,1,3,2019
1568230,6,3,2019
1567932,2,3,2019
1567231,1,4,2019
1565216,4,8,2019
1564524,2,2,2019
1562043,2,3,2019
1561966,2,2,2019
1561813,1,4,2019
1562685,1,3,2019
1561734,0,12,2019
1561398,0,5,2019
1560645,0,7,2019
1559257,0,5,2019
1558067,2,2,2019
1557006,1,4,2019
1556633,0,6,2019
1556984,2,2,2019
1555879,0,4,2019
1556002,1,6,2019
1555135,0,5,2019
1554807,0,4,2019
1554446,0,4,2019
1552068,1,4,2019
1551531,4,6,2019
1551162,0,4,2019
1550546,6,0,2019
1548689,3,3,2019
1547021,0,4,2019
1546102,0,4,2019
1546038,1,4,2019
1546155,0,4,2019
1545955,0,4,2019
1546508,0,4,2019
1545027,1,3,2019
1543835,2,3,2019
1541774,1,4,2019
1540863,0,4,2019
1540841,1,3,2019
1540280,0,4,2019
1540240,1,4,2019
1539572,0,5,2019
1539557,0,4,2019
1539347,5,3,2019
1537992,4,0,2019
1537044,1,3,2019
1537672,3,9,2019
1536787,1,3,2019
1536706,0,4,2019
1535629,1,4,2019
1535478,2,6,2019
1534704,2,2,2019
1533166,1,3,2019
1531326,0,4,2019
1530965,1,3,2019
1530407,0,4,2019
1530276,1,4,2019
1527528,0,4,2019
1525999,0,6,2019
1526952,0,4,2019
1525062,4,3,2019
1525476,5,0,2019
1525408,1,3,2019
1525628,1,3,2019
1525265,1,5,2019
1523606,2,2,2019
1524264,0,5,2019
1522979,0,5,2019
1523204,1,3,2019
1521226,5,0,2019
1520425,0,5,2019
1520499,0,4,2019
1520330,4,5,2019
1520547,0,5,2019
1519090,1,3,2019
1518859,1,3,2019
1517804,0,4,2019
1515312,1,3,2019
1515242,0,4,2019
1515128,0,4,2019
1517360,0,4,2019
1515327,4,0,2019
1511999,1,3,2019
1510411,2,2,2019
1509721,0,5,2019
1509411,0,4,2019
1508804,2,8,2019
1509510,0,6,2019
1512486,4,0,2019
1508859,1,5,2019
1507939,1,5,2019
1507156,3,1,2019
1507092,2,2,2019
1505354,2,2,2019
1504030,1,3,2019
1504012,1,4,2019
1504387,0,4,2019
1503207,1,4,2019
1503192,4,2,2019
1501350,0,4,2019
1499460,2,2,2019
1500098,1,3,2019
1499300,3,1,2019
1497702,2,2,2019
1497180,0,4,2019
1494697,2,2,2019
1495141,0,4,2019
1495192,5,0,2019
1494113,1,3,2019
1494669,0,4,2019
1494548,0,7,2019
1493374,0,4,2019
1492778,1,3,2019
1492377,0,4,2019
1492441,8,23,2019
1492264,2,2,2019
1493429,0,4,2019
1492297,0,4,2019
1493038,2,3,2019
1492087,0,6,2019
1491495,1,3,2019
1490466,1,3,2019
1487729,3,4,2019
1487573,1,3,2019
1487356,0,7,2019
1487224,1,3,2019
1486232,3,2,2019
1489373,0,4,2019
1486675,1,3,2019
1485340,2,2,2019
1485548,0,4,2019
1484335,0,4,2019
1482199,0,4,2019
1481989,0,6,2019
1480326,2,3,2019
1479894,0,5,2019
1478869,0,6,2019
1479395,2,3,2019
1478480,0,4,2019
1475924,0,6,2019
1475361,0,4,2019
1476271,0,4,2019
1475208,0,4,2019
1472641,3,1,2019
1469344,0,4,2019
1527721,0,4,2019
1468190,1,7,2019
1468799,1,3,2019
1468091,0,7,2019
1467828,10,17,2019
1466705,23,23,2019
1467157,2,3,2019
1462317,0,5,2019
1460630,1,5,2019
1460448,4,17,2019
1461352,5,2,2019
1459941,0,4,2019
1460726,0,4,2019
1459389,1,3,2019
1459718,1,11,2019
1459201,1,3,2019
1457165,4,2,2019
1453327,0,4,2019
1453884,0,4,2019
1452654,0,4,2019
1453350,1,3,2019
1452617,0,7,2019
1450767,1,3,2019
1450124,1,3,2019
1449602,0,4,2019
1448578,0,4,2019
1447456,0,4,2019
1446611,1,4,2019
1447057,0,7,2019
1445066,0,4,2019
1441967,2,2,2019
1441565,0,6,2019
1441613,0,5,2019
1441396,0,4,2019
1441296,0,4,2019
1441317,0,4,2019
1441427,0,4,2019
1441721,5,0,2019
1440510,0,6,2019
1440879,1,3,2019
1439593,0,5,2019
1440257,0,4,2019
1440765,0,4,2019
1438971,1,3,2019
1439737,0,4,2019
1439765,1,3,2019
1439042,2,3,2019
1438602,0,4,2019
1437094,0,4,2019
1435804,0,4,2019
1436545,0,5,2019
1436254,2,2,2019
1435578,0,6,2019
1435041,0,4,2019
1435297,0,4,2019
1434931,0,5,2019
1435028,0,7,2019
1434882,0,4,2019
1434602,0,5,2019
1434971,0,7,2019
1434893,0,4,2019
1435217,0,5,2019
1432989,0,7,2019
1432930,1,3,2019
1433857,0,4,2019
1429475,1,3,2019
1429810,5,0,2019
1429047,1,10,2019
1429480,0,5,2019
1429338,3,1,2019
1429399,0,4,2019
1429022,0,4,2019
1428595,1,4,2019
1428788,1,3,2019
1427483,0,4,2019
1428047,5,0,2019
1428229,0,5,2019
1426537,0,10,2019
1425193,1,4,2019
1425161,0,4,2019
1424957,0,5,2019
1423697,1,5,2019
1423330,1,6,2019
1423435,0,6,2019
1422981,0,4,2019
1420933,1,3,2019
1419305,0,4,2019
1420432,2,2,2019
1418533,1,3,2019
1418548,0,4,2019
1418457,1,3,2019
1418180,5,2,2019
1417570,0,4,2019
1417716,0,5,2019
1416374,1,3,2019
1415399,0,4,2019
1412419,0,5,2019
1411598,0,4,2019
1411408,1,3,2019
1412243,0,4,2019
1411963,0,5,2019
1412430,2,4,2019
1410442,13,4,2019
1411661,1,3,2019
1410329,0,5,2019
1408289,3,2,2019
1409255,1,3,2019
1407941,2,2,2019
1406330,0,5,2019
1407189,1,5,2019
1405445,1,3,2019
1405749,0,5,2019
1406070,1,3,2019
1404417,0,9,2019
1404580,3,2,2019
1405196,1,9,2019
1405317,0,4,2019
1405221,0,5,2019
1400095,2,2,2019
1400146,1,4,2019
1400561,0,4,2019
1399820,0,5,2019
1399017,1,4,2019
1398553,1,8,2019
1398538,1,6,2019
1398593,1,4,2019
1398584,2,2,2019
1400934,0,4,2019
1399346,2,4,2019
1398876,1,3,2019
1397521,0,4,2019
1396491,0,4,2019
1395560,0,4,2019
1393960,0,4,2019
1394330,4,1,2019
1392923,0,4,2019
1391971,0,5,2019
1392313,0,6,2019
1390764,0,4,2019
1389220,1,8,2019
1386962,1,4,2019
1387170,0,6,2019
1386510,1,4,2019
1386929,0,4,2019
1387245,1,4,2019
1386575,0,4,2019
1386481,1,3,2019
1386085,0,5,2019
1385642,0,4,2019
1384553,1,3,2019
1383752,2,4,2019
1381857,0,7,2019
1382099,0,4,2019
1381979,1,7,2019
1382711,4,0,2019
1381771,1,3,2019
1381273,1,3,2019
1381734,0,6,2019
1377519,0,4,2019
1376873,0,6,2019
1376883,0,4,2019
1375235,0,4,2019
1373557,1,3,2019
1370795,2,2,2019
1371024,1,3,2019
1371065,0,4,2019
1374920,0,4,2019
1370269,0,4,2019
1368597,1,3,2019
1369109,1,4,2019
1369148,3,2,2019
1367011,1,3,2019
1365052,0,7,2019
1365077,2,2,2019
1365173,0,6,2019
1365100,0,4,2019
1364443,0,4,2019
1364540,0,6,2019
1363737,1,3,2019
1362715,3,2,2019
1362364,0,4,2019
1362182,0,5,2019
1360333,1,4,2019
1359599,0,7,2019
1359455,1,4,2019
1357591,0,4,2019
1355275,0,5,2019
1353714,1,5,2019
1354049,0,7,2019
1350494,2,4,2019
1348844,0,4,2019
1349256,1,3,2019
1348793,0,4,2019
1347974,1,3,2019
1348291,2,4,2019
1347894,1,3,2019
1344488,0,4,2019
1343330,0,4,2019
1343274,1,4,2019
1338860,0,4,2019
1338765,0,6,2019
1338790,1,4,2019
1337498,1,3,2019
1333480,2,2,2019
1331974,1,4,2019
1332507,2,2,2019
1332429,2,2,2019
1332181,0,4,2019
1329144,2,2,2019
1328792,0,5,2019
1329075,1,5,2019
1328562,5,0,2019
1327321,6,6,2019
1324279,5,0,2019
1323448,0,4,2019
1321021,1,3,2019
1321093,2,2,2019
1319333,0,5,2019
1319325,0,4,2019
1318391,2,5,2019
1320286,4,0,2019
1318187,0,4,2019
1314289,2,5,2019
1314253,0,5,2019
1312391,0,4,2019
1312284,5,0,2019
1312463,0,5,2019
1313291,1,3,2019
1310775,4,1,2019
1310397,4,1,2019
1309114,5,0,2019
1306920,0,4,2019
1305563,0,4,2019
1305679,1,4,2019
1305516,0,4,2019
1305538,3,2,2019
1305294,3,2,2019
1303486,3,1,2019
1302060,1,5,2019
1303303,3,1,2019
1301778,1,4,2019
1299680,1,5,2019
1295294,0,4,2019
1292684,3,2,2019
1293054,3,4,2019
1292941,1,3,2019
1291779,1,3,2019
1289877,0,5,2019
1289618,0,5,2019
1891461,1,3,2020
1890946,0,4,2020
1886974,3,3,2020
1886913,2,2,2020
1887059,1,5,2020
1886849,1,3,2020
1886372,1,4,2020
1886721,5,0,2020
1886141,1,4,2020
1885251,5,0,2020
1882214,2,2,2020
1881213,0,6,2020
1876727,4,0,2020
1877043,1,3,2020
1876231,2,2,2020
1876039,0,4,2020
1876552,2,2,2020
1877628,0,4,2020
1877122,0,5,2020
1908063,6,0,2020
1873798,2,3,2020
1870827,0,6,2020
1871627,1,3,2020
1870840,0,6,2020
1869748,0,4,2020
1867006,1,3,2020
1866100,4,0,2020
1864683,0,11,2020
1865110,2,3,2020
1863726,1,10,2020
1864205,0,5,2020
1864177,0,4,2020
1862947,1,5,2020
1863099,0,6,2020
1862603,1,5,2020
1859110,0,4,2020
1859390,1,6,2020
1858455,1,3,2020
1859186,1,3,2020
1857439,0,6,2020
1857947,1,4,2020
1858965,2,2,2020
1857040,0,8,2020
1856417,1,3,2020
1855276,3,2,2020
1856338,0,4,2020
1854207,0,4,2020
1854149,0,4,2020
1853615,0,4,2020
1854076,0,4,2020
1852831,0,5,2020
1853089,2,2,2020
1852604,3,1,2020
1852853,0,4,2020
1852161,0,4,2020
1852363,2,3,2020
1850981,2,4,2020
1850693,0,6,2020
1849308,1,7,2020
1847840,0,4,2020
1846712,0,4,2020
1846494,0,8,2020
1846764,0,4,2020
1845690,1,3,2020
1845477,2,2,2020
1844573,3,2,2020
1843360,0,4,2020
1842362,4,1,2020
1842421,0,5,2020
1840534,0,6,2020
1840265,0,4,2020
1840364,1,3,2020
1841432,1,3,2020
1840600,2,2,2020
1840310,1,4,2020
1839628,0,4,2020
1839576,0,5,2020
1839462,0,4,2020
1840544,0,4,2020
1840041,0,7,2020
1839112,1,3,2020
1839065,1,3,2020
1838368,0,4,2020
1837146,0,4,2020
1837429,1,3,2020
1834216,2,3,2020
1835030,1,3,2020
1834280,1,3,2020
1834617,2,8,2020
1832014,1,3,2020
1832977,0,5,2020
1831995,0,4,2020
1831091,0,4,2020
1830875,1,5,2020
1830822,2,2,2020
1830092,3,1,2020
1829132,0,5,2020
1828796,1,3,2020
1827437,1,3,2020
1828080,1,4,2020
1828019,0,4,2020
1826680,1,5,2020
1826613,0,5,2020
1826444,2,4,2020
1825525,3,1,2020
1826655,1,6,2020
1826675,1,3,2020
1824979,2,2,2020
1825896,0,7,2020
1824073,0,4,2020
1821574,2,3,2020
1821496,0,4,2020
1820156,1,3,2020
1823101,0,8,2020
1819955,2,2,2020
1818055,1,6,2020
1816799,1,4,2020
1817184,1,3,2020
1815308,1,3,2020
1813872,3,4,2020
1814148,1,5,2020
1813306,0,5,2020
1813583,1,3,2020
1812972,0,4,2020
1812838,0,4,2020
1812049,0,5,2020
1810696,0,4,2020
1810881,0,4,2020
1810358,0,7,2020
1809910,0,5,2020
1809484,2,2,2020
1807325,0,6,2020
1806806,1,3,2020
1808628,1,3,2020
1807096,0,4,2020
1807046,0,4,2020
1806035,1,3,2020
1806002,2,6,2020
1805722,0,4,2020
1806368,0,5,2020
1806500,0,4,2020
1804511,1,3,2020
1802862,0,5,2020
1800886,1,4,2020
1800549,0,4,2020
1800514,1,3,2020
1800026,1,4,2020
1799748,0,4,2020
1799703,0,4,2020
1800188,0,4,2020
1799307,2,14,2020
1800192,0,5,2020
1800779,0,5,2020
1799160,0,4,2020
1797620,2,3,2020
1796684,2,4,2020
1796638,0,5,2020
1795391,0,4,2020
1794138,3,3,2020
1793826,0,7,2020
1793559,0,4,2020
1794086,1,3,2020
1793521,2,7,2020
1792650,2,4,2020
1793680,0,5,2020
1793771,0,4,2020
1792624,0,5,2020
1791482,3,2,2020
1788401,0,5,2020
1788168,0,4,2020
1787655,0,5,2020
1788352,7,0,2020
1787222,1,4,2020
1786855,1,6,2020
1786920,0,4,2020
1787977,0,4,2020
1786829,0,4,2020
1787286,0,6,2020
1786890,1,3,2020
1787006,0,5,2020
1787387,0,4,2020
1786488,0,4,2020
1786449,1,3,2020
1785713,0,6,2020
1786806,0,4,2020
1805455,1,3,2020
1785358,1,3,2020
1784570,1,3,2020
1785108,0,6,2020
1785593,0,4,2020
1783582,2,2,2020
1784141,1,3,2020
1783928,0,4,2020
1825993,0,5,2020
1782962,0,4,2020
1780301,0,7,2020
1780199,1,3,2020
1780266,2,2,2020
1779981,1,4,2020
1784122,0,4,2020
1779718,1,4,2020
1780091,0,5,2020
1780228,2,2,2020
1778571,1,5,2020
1778435,0,4,2020
1778542,1,3,2020
1779023,1,4,2020
1777607,1,3,2020
1777180,3,1,2020
1776905,0,4,2020
1777400,0,4,2020
1776189,0,5,2020
1775249,0,4,2020
1774123,0,4,2020
1773194,1,3,2020
1774138,0,4,2020
1773996,1,4,2020
1772623,0,7,2020
1772513,1,3,2020
1772680,1,4,2020
1772934,0,6,2020
1772438,0,4,2020
1773006,0,4,2020
1772764,1,3,2020
1772174,1,3,2020
1769444,0,4,2020
1769489,0,6,2020
1768125,1,4,2020
1767851,0,4,2020
1767747,0,4,2020
1768683,0,5,2020
1766574,0,4,2020
1767402,3,2,2020
1765624,1,3,2020
1765636,2,9,2020
1765658,1,3,2020
1766423,1,3,2020
1766380,2,4,2020
1765920,0,4,2020
1765336,4,0,2020
1765499,0,5,2020
1765890,0,5,2020
1765705,1,5,2020
1764756,2,3,2020
1764619,0,4,2020
1762951,1,4,2020
1762997,1,3,2020
1761557,0,5,2020
1759873,0,9,2020
1759779,0,6,2020
1758966,1,21,2020
1760207,0,4,2020
1760261,0,4,2020
1759425,1,4,2020
1758838,0,6,2020
1759439,0,5,2020
1759237,1,5,2020
1758774,1,3,2020
1757380,1,3,2020
1756248,0,4,2020
1755566,0,4,2020
1755297,0,4,2020
1754613,1,4,2020
1754640,1,3,2020
1754672,1,5,2020
1754363,0,4,2020
1753320,0,4,2020
1753561,0,5,2020
1752100,1,4,2020
1753235,2,3,2020
1751949,1,4,2020
1752790,0,4,2020
1752019,2,2,2020
1750548,0,5,2020
1750611,0,5,2020
1750250,0,4,2020
1749873,5,0,2020
1749746,3,2,2020
1749281,2,2,2020
1749535,0,4,2020
1748134,1,3,2020
1747700,1,4,2020
1746441,1,3,2020
1746658,0,4,2020
1746417,1,3,2020
1746282,1,3,2020
1748023,0,4,2020
1746582,0,6,2020
1745903,0,4,2020
1746160,1,3,2020
1746430,2,3,2020
1746674,0,4,2020
1745737,0,7,2020
1744407,2,2,2020
1743168,1,3,2020
1743488,0,4,2020
1744332,2,4,2020
1743108,0,4,2020
1741838,0,15,2020
1740533,1,4,2020
1740615,0,5,2020
1739920,1,3,2020
1739434,0,13,2020
1739571,0,8,2020
1740013,2,3,2020
1739658,1,8,2020
1739917,4,0,2020
1738635,1,4,2020
1739097,0,4,2020
1739413,0,4,2020
1736508,0,5,2020
1736383,1,3,2020
1735326,1,5,2020
1735573,0,5,2020
1735470,0,8,2020
1733702,0,6,2020
1734064,1,3,2020
1734058,0,6,2020
1732485,1,7,2020
1732993,1,3,2020
1732688,0,5,2020
1732365,2,2,2020
1733188,1,3,2020
1732229,1,4,2020
1732532,2,4,2020
1731349,0,6,2020
1732321,0,5,2020
1727743,0,5,2020
1728683,4,3,2020
1727567,0,6,2020
1725883,0,4,2020
1725802,1,3,2020
1725167,0,5,2020
1725108,2,8,2020
1726770,1,3,2020
1725690,2,13,2020
1725946,2,3,2020
1725379,0,4,2020
1726446,0,4,2020
1725327,0,4,2020
1725145,1,5,2020
1725635,0,4,2020
1726034,1,5,2020
1727515,0,4,2020
1725571,2,4,2020
1725735,0,5,2020
1725025,1,3,2020
1725670,0,5,2020
1725407,1,4,2020
1725098,1,3,2020
1725081,4,4,2020
1724887,0,4,2020
1724219,1,3,2020
1723897,1,3,2020
1724273,0,4,2020
1723184,2,3,2020
1723352,0,4,2020
1722839,1,4,2020
1722142,0,4,2020
1729506,0,4,2020
1721964,0,5,2020
1720781,1,4,2020
1721669,1,3,2020
1720761,0,4,2020
1721572,0,4,2020
1722317,0,4,2020
1720834,0,4,2020
1720655,1,3,2020
1719693,2,2,2020
1719668,0,7,2020
1718966,2,2,2020
1718847,3,4,2020
1718463,0,4,2020
1718238,0,4,2020
1719645,3,1,2020
1717828,0,5,2020
1718292,0,4,2020
1717173,0,4,2020
1717543,0,4,2020
1716944,1,3,2020
1715616,0,4,2020
1714504,0,4,2020
1715231,0,5,2020
1712342,4,5,2020
1713075,0,5,2020
1713790,0,5,2020
1712876,0,4,2020
1712898,0,4,2020
1712408,0,5,2020
1712386,0,4,2020
1713668,1,4,2020
1711747,0,4,2020
1711626,0,5,2020
1711410,0,11,2020
1711690,0,4,2020
1713493,1,3,2020
1711605,0,5,2020
1711487,1,3,2020
1710537,0,4,2020
1711285,1,8,2020
1711876,0,4,2020
1711272,1,3,2020
1710849,0,5,2020
1710920,2,2,2020
1710680,1,4,2020
1711397,0,5,2020
1711134,0,4,2020
1708889,0,7,2020
1708432,0,4,2020
1706994,2,2,2020
1705672,0,4,2020
1706710,0,4,2020
1704879,1,6,2020
1704862,1,4,2020
1704873,0,5,2020
1705050,0,4,2020
1705346,2,2,2020
1705355,0,4,2020
1705440,0,5,2020
1704116,2,4,2020
1704415,1,7,2020
1704176,0,5,2020
1704727,2,5,2020
1704580,2,5,2020
1703509,0,6,2020
1704217,1,3,2020
1703985,0,8,2020
1702276,0,4,2020
1702172,0,7,2020
1703044,6,0,2020
1703055,2,4,2020
1702372,1,4,2020
1701382,1,3,2020
1701714,2,4,2020
1700864,0,5,2020
1701426,1,6,2020
1701491,2,3,2020
1700371,0,4,2020
1700250,0,4,2020
1699577,0,5,2020
1700234,1,3,2020
1699211,2,7,2020
1699193,0,5,2020
1698987,1,3,2020
1699667,0,6,2020
1698306,1,4,2020
1700812,0,5,2020
1698868,1,4,2020
1698276,0,4,2020
1697541,0,4,2020
1697453,7,0,2020
1695998,1,3,2020
1695586,0,5,2020
1695645,0,4,2020
1694735,0,4,2020
1693340,1,5,2020
1693580,0,4,2020
1692513,0,4,2020
1692912,0,4,2020
1693064,1,4,2020
1693246,2,4,2020
1692496,1,5,2020
1692102,0,5,2020
1691221,0,7,2020
1690922,0,4,2020
1691440,1,3,2020
1690369,1,4,2020
1690524,1,3,2020
1690439,0,5,2020
1689419,0,4,2020
1688610,0,4,2020
1689252,0,4,2020
1688917,2,2,2020
1689555,0,5,2020
1688753,3,5,2020
1687999,0,6,2020
1687219,0,4,2020
1687414,3,1,2020
1687037,0,4,2020
1686222,0,4,2020
1686615,1,4,2020
1687027,2,5,2020
1687108,0,6,2020
1687097,1,3,2020
1686414,0,5,2020
1686747,0,6,2020
1686685,1,3,2020
1687381,1,4,2020
1686015,1,3,2020
1683810,2,3,2020
1683653,0,5,2020
1682322,0,5,2020
1681602,0,4,2020
1681887,1,3,2020
1682233,4,1,2020
1681588,0,13,2020
1686369,0,5,2020
1850080,0,4,2020
1680027,0,5,2020
1679086,1,4,2020
1678589,1,4,2020
1679356,0,4,2020
1677566,0,4,2020
1676515,0,5,2020
1676579,0,5,2020
1676746,0,6,2020
1676121,0,4,2020
1674802,0,4,2020
1673989,3,1,2020
1673633,1,3,2020
1674299,2,2,2020
1671289,0,4,2020
1671624,1,3,2020
1671078,0,5,2020
1670970,0,4,2020
1668470,0,4,2020
1666945,5,0,2020
1666461,0,4,2020
1666600,1,4,2020
1666327,1,4,2020
1665834,0,7,2020
1664933,3,1,2020
1665735,0,4,2020
1661537,2,2,2020
1660797,1,3,2020
1661218,1,4,2020
1659862,0,4,2020
1659966,1,3,2020
1656873,0,6,2020
1656265,0,4,2020
1655674,0,4,2020
1654971,1,3,2020
1656373,0,4,2020
1654341,1,3,2020
1652642,0,4,2020
1652734,1,3,2020
1653012,1,4,2020
1652601,0,4,2020
1652073,2,2,2020
1652328,1,4,2020
1651742,0,4,2020
1649473,3,1,2020
1648832,0,5,2020
1648205,0,4,2020
1647661,1,3,2020
1644111,0,4,2020
1643775,0,4,2020
1643157,0,4,2020
1642826,0,4,2020
1641923,1,4,2020
1641216,0,7,2020
1640295,7,0,2020
1640317,5,2,2020
1640007,2,2,2020
1639542,1,3,2020
1639413,0,4,2020
1640278,0,5,2020
1637520,2,2,2020
1635796,1,5,2020
1636471,0,4,2020
1636564,1,3,2020
1635750,1,18,2020
1635570,0,4,2020
1635411,0,7,2020
1635118,0,6,2020
1634128,1,5,2020
1631040,1,4,2020
1631831,0,5,2020
1629488,6,0,2020
1629042,1,4,2020
1627335,3,1,2020
1627713,0,7,2020
1625553,2,3,2020
1625787,0,4,2020
